,rule,Def,support1,confidence1,lift1,support2,confidence2,lift2,support3,confidence3,lift3,support4,confidence4,lift4,support5,confidence5,lift5,support6,confidence6,lift6,support7,confidence7,lift7
38,"A1, Alc1->I4","atmcond=Clear, alcres=Yes->injury=Fatal Injury (K)",0.121809845,0.796830787,1.7943828290000001,0.070631555,0.8167741940000001,1.807836583,0.069864442,0.8457223,1.851707045,0.069882003,0.833333333,1.8438952259999999,0.077261982,0.841920375,1.853100995,0.09308065199999999,0.8098159509999999,1.8463348000000002,0.125124484,0.8083639709999999,1.843305872
40,"A1, P1, F12, Alc0->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.060812319000000004,0.61861521,1.369234258,0.066504461,0.608050847,1.331325942,0.061862756,0.609480813,1.3485825130000002,0.060713518,0.635545557,1.398861625,0.06090788900000001,0.626473255,1.4283237690000001,,,
42,"N1, A1, D-1, Alc1->S1, I4","numfatal=1, atmcond=Clear, druginv=Blank, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.052426680999999996,0.691780822,2.152434595,,,,,,,,,,,,,,,,0.054204012,0.683408072,2.154114501
43,"N1, A1, S1, Alc0->P1, I4","numfatal=1, atmcond=Clear, sex=Male, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.052945757,0.5518485120000001,1.9651315319999998,0.076880161,0.527969349,1.804600039,0.075309929,0.534539474,1.782004711,0.07274601900000001,0.525662252,1.7965958480000002,0.069202665,0.535328346,1.808919966,0.062406345999999994,0.518681319,1.82406682,0.052852468,0.525088339,1.930863686
44,"N1, A1, P1, D-1->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->injury=Fatal Injury (K)",,,,,,,0.11203800300000001,0.508679642,1.113752915,,,,0.112615517,0.5072604070000001,1.116500791,,,,,,
50,"A1, F12, Alc0->N1, I4","atmcond=Clear, fhevent=Motor Vehicle In-Transport, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.058915420999999996,0.5465838510000001,1.383361896,0.060132082,0.5159045729999999,1.3038864909999999,0.058311376,0.524201854,1.339899848,0.057059961,0.539634146,1.375091831,0.056324372000000004,0.5325,1.418457971,,,
56,"N1, A1, P1, D-1, Ag5->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, age=45+->injury=Fatal Injury (K)",,,,,,,0.053180396,0.538100821,1.178170518,0.051895979,0.5292056070000001,1.170959632,0.051579625999999996,0.552995392,1.217165354,,,,,,
59,"N1, A1, S1, P1, D-1->I4","numfatal=1, atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->injury=Fatal Injury (K)",,,,,,,0.08596918099999999,0.532663317,1.166265116,0.08660785900000001,0.536170213,1.186370035,0.088222652,0.541914191,1.192775181,,,,,,
60,"A1, S1, D-1->I4","atmcond=Clear, sex=Male, druginv=Blank->injury=Fatal Injury (K)",,,,,,,,,,0.145606599,0.500393701,1.107208267,,,,,,,,,
63,"N1, A1, S1, P1, Alc0->I4","numfatal=1, atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",0.052945757,0.650371945,1.46457224,0.076880161,0.631530706,1.397821236,0.075309929,0.625,1.368436073,0.07274601900000001,0.640120968,1.4163791959999998,0.069202665,0.6395233370000001,1.407616881,0.062406345999999994,0.621052632,1.415965053,0.052852468,0.62489487,1.4249427540000001
64,"A1, S1, P1, Ag5->I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, age=45+->injury=Fatal Injury (K)",0.06600917,0.56813105,1.2793740120000001,0.07788440099999999,0.517804154,1.146100477,0.081914031,0.517948718,1.134047535,0.084431206,0.518284107,1.1467939090000001,0.080055878,0.527246992,1.160492079,0.07774349900000001,0.517909571,1.18080468,0.067221511,0.544982699,1.242719673
66,"A1, S1, P1, D-1->I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->injury=Fatal Injury (K)",,,,,,,0.092457421,0.534494307,1.170274064,0.094627105,0.544137022,1.203997989,0.09563722300000001,0.545009186,1.1995873890000002,,,,,,
69,"A1, D-1, S1, P1->I4","atmcond=Clear, druginv=Blank, sex=Male, ptype=Driver of a Motor Vehicle In-Transport->injury=Fatal Injury (K)",0.09888398699999999,0.590087765,1.328818327,,,,,,,,,,,,,,,,0.097026604,0.562706271,1.283134591
73,"N1, A1, P1, D-1, Alc0->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, alcres=No->injury=Fatal Injury (K)",,,,,,,0.052369365999999994,0.684848485,1.499474194,0.050521250999999996,0.7241379309999999,1.602281369,0.052116914,0.728228228,1.6028599559999999,,,,,,
77,"N1, A1, Alc0->P1, I4","numfatal=1, atmcond=Clear, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.069642703,0.518685567,1.847038345,0.104440973,0.514003295,1.756864046,0.10033599800000001,0.517323775,1.724612401,0.096345515,0.5084643289999999,1.737817199,0.094670105,0.508073818,1.7168245999999998,0.087439401,0.514522822,1.8094424709999999,,,
79,"A1, P1, Alc1->S1, I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.076563717,0.6526548670000001,2.03069653,,,,,,,,,,,,,0.056765095,0.644644645,2.108242575,0.077109119,0.6460071510000001,2.036226129
84,"A1, S1, Ag5->I4","atmcond=Clear, sex=Male, age=45+->injury=Fatal Injury (K)",0.08806990199999999,0.580718768,1.307720288,0.10946217400000001,0.555492639,1.229519641,0.11180628,0.55942029,1.224849447,0.11742467599999999,0.56010929,1.239339414,0.115194498,0.575107296,1.265834555,0.106654914,0.55,1.253969051,0.093541044,0.572485851,1.30543489
88,"A1, S1, Alc0->N1, I4","atmcond=Clear, sex=Male, alcres=No->numfatal=1, injury=Fatal Injury (K)",0.06730686,0.610196078,1.6494987069999998,0.100535595,0.634060521,1.604758652,0.09546981800000001,0.608567208,1.53808011,0.096918318,0.621145374,1.587694868,0.09004943,0.622585438,1.5864677130000002,0.081798149,0.604560261,1.610409992,0.068715322,0.604884158,1.649876114
90,"A1, Alc1->S1, I4","atmcond=Clear, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.101738905,0.665534805,2.070771685,0.056683776,0.655483871,2.0987661490000002,0.056656239000000004,0.6858345020000001,2.15959051,0.056592965999999995,0.674863388,2.128209001,0.062970127,0.68618267,2.1624165,0.075980608,0.661042945,2.161871493,0.102788448,0.6640625,2.0931369109999998
92,"A1, P1->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport->injury=Fatal Injury (K)",0.21567609699999998,0.507842738,1.143610794,,,,,,,,,,,,,,,,,,
97,"N1, A1, D-1, Ag5->I4","numfatal=1, atmcond=Clear, druginv=Blank, age=45+->injury=Fatal Injury (K)",0.06436543,0.5364095170000001,1.207940309,0.086029904,0.5619533529999999,1.2438196959999999,0.08481056699999999,0.563076923,1.232855638,0.08798258699999999,0.559359068,1.237679418,0.088974855,0.573010381,1.261219158,0.083825474,0.548759377,1.2511405,0.069853464,0.542841349,1.237836769
106,"A1, S1, D-1, Ag5->N1, I4","atmcond=Clear, sex=Male, druginv=Blank, age=45+->numfatal=1, injury=Fatal Injury (K)",,,,0.060477572,0.546370968,1.382823104,0.058973468,0.535789474,1.354143176,0.06415397,0.555004955,1.418634921,0.06286266900000001,0.560344828,1.427866639,0.059321287,0.535828025,1.427323069,,,
107,"A1, P1, Alc1->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->injury=Fatal Injury (K)",0.08729128800000001,0.744100295,1.6756390630000002,,,,,,,0.051208615,0.78975265,1.74746537,0.055555556,0.797839506,1.75607721,0.06654914099999999,0.7557557559999999,1.7230805969999998,0.09034002,0.756853397,1.7258467240000002
111,"N1, A1, D0, Alc0->I4","numfatal=1, atmcond=Clear, druginv=No(drugs not involved), alcres=No->injury=Fatal Injury (K)",,,,0.053559472999999996,0.620957309,1.3744182280000001,,,,,,,,,,,,,,,
114,"N1, A1, D-1, Alc0->I4","numfatal=1, atmcond=Clear, druginv=Blank, alcres=No->injury=Fatal Injury (K)",0.056060213,0.7835550179999999,1.764487133,0.081566615,0.780982906,1.728616647,0.074614761,0.754982415,1.653032274,0.07755756700000001,0.8011834320000001,1.772757966,0.076187406,0.7957351290000001,1.7514453909999999,0.071485236,0.788143829,1.796923581,0.054844217,0.761857708,1.7372580130000002
116,"N1, A1, P1, Alc0->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",0.069642703,0.641945774,1.44559735,0.104440973,0.637168142,1.410299058,0.10033599800000001,0.6212338589999999,1.360190117,0.096345515,0.63663891,1.408674536,0.094670105,0.631088825,1.389052178,0.087439401,0.633461047,1.4442555430000001,0.067719448,0.604060914,1.3774352509999999
117,"A1, Alc1->P1, I4","atmcond=Clear, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.08729128800000001,0.571024335,2.033416602,,,,,,,0.051208615,0.610655738,2.087084548,0.055555556,0.6053864170000001,2.045652141,0.06654914099999999,0.57898773,2.036148728,0.09034002,0.583639706,2.146169758
118,"A1, S1, Alc1->I4","atmcond=Clear, sex=Male, alcres=Yes->injury=Fatal Injury (K)",0.101738905,0.798913043,1.799071862,0.056683776,0.803797468,1.77911408,0.056656239000000004,0.847487002,1.855570855,0.056592965999999995,0.835871404,1.849511151,0.062970127,0.841954023,1.853175056,0.075980608,0.805607477,1.836739715,0.102788448,0.8127109109999999,1.853218165
121,"A1, F12, Alc0->I4","atmcond=Clear, fhevent=Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",,,,0.070185227,0.6511387160000001,1.441221333,0.073687869,0.632206759,1.3842152559999998,0.07137129099999999,0.6416065910000001,1.419666396,0.070707071,0.6686991870000001,1.471834114,0.069193477,0.654166667,1.49146319,,,
123,"N1, A1, P1, Ag3->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, age=20-30->injury=Fatal Injury (K)",0.05337832,0.503673469,1.134222021,,,,,,,,,,,,,,,,0.052852468,0.513121547,1.170066944
124,"A1, S1, P1->I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport->injury=Fatal Injury (K)",0.173803962,0.544887442,1.227031745,,,,,,,,,,,,,,,,0.170650164,0.528065155,1.204142733
130,"A1, S1, P1, Ag5->N1, I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, age=45+->numfatal=1, injury=Fatal Injury (K)",0.05986677,0.5152643339999999,1.3928766209999999,,,,,,,,,,,,,,,,0.062455540999999996,0.506343714,1.381098163
136,"N1, A1, S1, Ag5, Alc0->I4","numfatal=1, atmcond=Clear, sex=Male, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.050212006,0.730519481,1.616921606,,,,0.051895979,0.7271268059999999,1.608894775,,,,,,,,,
142,"N1, A1, S1, Alc0->I4","numfatal=1, atmcond=Clear, sex=Male, alcres=No->injury=Fatal Injury (K)",0.06730686,0.701532913,1.579781597,0.100535595,0.6904214559999999,1.5281691990000001,0.09546981800000001,0.677631579,1.483672795,0.096918318,0.7003311259999999,1.5496046630000002,0.09004943,0.696591854,1.5332270080000001,0.081798149,0.67985348,1.550027679,0.068715322,0.682685512,1.556722292
143,"A1, Alc1->D-1, I4","atmcond=Clear, alcres=Yes->druginv=Blank, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,0.05747025099999999,0.5,1.778213166,0.077393655,0.5,1.7590090090000001
154,"A1, S1, Alc0->P1, I4","atmcond=Clear, sex=Male, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.060126309,0.545098039,1.94109311,0.08324034799999999,0.524982407,1.7943906669999998,0.082956784,0.528803545,1.762882734,0.082139993,0.526431718,1.7992257109999998,0.076509779,0.52897474,1.787450592,0.069898634,0.5166123779999999,1.816790895,0.05840091099999999,0.514088917,1.890416425
162,"A1, S1, Alc1->N1, P1, I4","atmcond=Clear, sex=Male, alcres=Yes->numfatal=1, ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.069988753,0.549592391,2.200463613,,,,,,,,,,,,,0.051035699000000004,0.541121495,2.123494765,0.07028026700000001,0.55568054,2.2881537869999997
163,"A1, D-1, Alc0->S1, I4","atmcond=Clear, druginv=Blank, alcres=No->sex=Male, injury=Fatal Injury (K)",,,,0.062486052,0.529300567,1.6947451530000002,0.060827251,0.532454361,1.6766193319999998,0.06415397,0.570264766,1.798353013,0.060391145,0.551521099,1.7380478659999998,0.056059938,0.533109807,1.743479609,,,
169,"A1, D-1, S1, Alc1->I4","atmcond=Clear, druginv=Blank, sex=Male, alcres=Yes->injury=Fatal Injury (K)",0.059953282999999996,0.8220640570000001,1.851205617,,,,,,,,,,,,,,,,0.062455540999999996,0.835394862,1.904944196
170,"A1, Alc0->I4","atmcond=Clear, alcres=No->injury=Fatal Injury (K)",0.113418116,0.720725673,1.623001765,0.161571078,0.714708786,1.581926436,0.152473642,0.6948257659999999,1.521319427,0.15454233,0.714891362,1.581821723,0.15087040599999998,0.714867617,1.573452707,0.137152931,0.7088838270000001,1.616215236,0.11175131599999999,0.690549451,1.574654368
171,"A1, S1, Alc1->N1, I4","atmcond=Clear, sex=Male, alcres=Yes->numfatal=1, injury=Fatal Injury (K)",0.09066528199999999,0.711956522,1.924580317,0.051774158,0.734177215,1.8581463440000001,0.051905920999999994,0.776429809,1.9623325580000002,0.052927025,0.781725888,1.998150887,0.057704707,0.771551724,1.966062526,0.067430586,0.714953271,1.904471674,0.090980225,0.719347582,1.962085429
172,"A1, S1, D-1, Alc0->N1, I4","atmcond=Clear, sex=Male, druginv=Blank, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.056349029,0.6965517240000001,1.762919105,0.053759703,0.6657101870000001,1.682502085,0.057165769000000005,0.70480226,1.801528236,0.053406404000000005,0.7049645390000001,1.796385542,,,,,,
182,"A1, S1, Ag5, Alc0->I4","atmcond=Clear, sex=Male, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.053559472999999996,0.725075529,1.60487204,0.053412119,0.709230769,1.55285915,0.057624012,0.724783862,1.6037106030000001,0.052761659,0.733931241,1.615412518,,,,,,
184,"A1, D-1, Alc1->P1, I4","atmcond=Clear, druginv=Blank, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,,,,,,,,,,,,,,,,0.052354530999999996,0.566153846,2.08187046
192,"N1, A1, Alc0->I4","numfatal=1, atmcond=Clear, alcres=No->injury=Fatal Injury (K)",0.094990916,0.7074742270000001,1.593160839,0.143271591,0.7051070840000001,1.560674163,0.132545476,0.68339307,1.496287568,0.133921411,0.7067714629999999,1.563855032,0.13056092800000002,0.700692042,1.5422516880000001,0.11873071800000001,0.698651452,1.592885998,0.09496372199999999,0.679735234,1.5499947969999999
193,"A1, D-1, Alc1->S1, I4","atmcond=Clear, druginv=Blank, alcres=Yes->sex=Male, injury=Fatal Injury (K)",0.059953282999999996,0.677419355,2.10774975,,,,,,,,,,,,,,,,0.062455540999999996,0.675384615,2.1288244219999997
195,"A1, P1, D-1->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->injury=Fatal Injury (K)",,,,,,,0.123392423,0.516488846,1.1308511490000002,0.11937220800000001,0.504600484,1.116516509,0.12389856,0.515652952,1.134973124,,,,,,
197,"A1, P1, D-1, Ag5->N1, I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank, age=45+->numfatal=1, injury=Fatal Injury (K)",,,,,,,,,,,,,0.051579625999999996,0.50686378,1.291586621,,,,,,
198,"A1, P1, Alc0->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->injury=Fatal Injury (K)",0.07959166,0.646521434,1.4559012759999999,0.114818121,0.6419213970000001,1.420819848,0.113196617,0.629104958,1.37742387,0.10986367300000001,0.643192488,1.42317547,0.106920266,0.6415215989999999,1.4120151369999998,0.09898633800000001,0.640250855,1.4597359230000002,0.076326647,0.605872388,1.381565943
200,"A1, Ag5, Alc0->N1, P1, I4","atmcond=Clear, age=45+, alcres=No->numfatal=1, ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.054340549,0.5078206470000001,1.903424774,,,,,,,,,,,,,,,
203,"A1, D-1, P1, Ag5->N1, I4","atmcond=Clear, druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, age=45+->numfatal=1, injury=Fatal Injury (K)",,,,0.053782638,0.5210810810000001,1.3188163370000001,,,,,,,,,,0.052710445,0.524561404,1.39731137,,,
205,"A1, S1, Ag4->I4","atmcond=Clear, sex=Male, age=30-45->injury=Fatal Injury (K)",0.055887187000000005,0.505477308,1.138284085,,,,,,,,,,,,,,,,0.057902972999999996,0.5,1.140145985
207,"N1, A1, S1, D-1, Ag5->I4","numfatal=1, atmcond=Clear, sex=Male, druginv=Blank, age=45+->injury=Fatal Injury (K)",,,,0.060477572,0.585313175,1.295523999,0.058973468,0.587759815,1.286898774,0.06415397,0.600214362,1.328078877,0.06286266900000001,0.614495798,1.352530251,0.059321287,0.580172414,1.322760457,,,
208,"A1, D-1, Alc0->I4","atmcond=Clear, druginv=Blank, alcres=No->injury=Fatal Injury (K)",0.06903711400000001,0.799599198,1.800617014,0.09350591400000001,0.792060491,1.75313562,0.087591241,0.76673428,1.678762955,0.09084660300000001,0.807535642,1.786813337,0.08800773699999999,0.8037291459999999,1.769040547,0.083208462,0.791282481,1.804079531,0.06643903799999999,0.778333333,1.774827251
211,"A1, P1, Ag5, Alc0->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.058803838,0.6961690890000001,1.5408909290000001,0.057698992000000004,0.664,1.4538264840000001,0.057394890999999996,0.674293405,1.4919916690000001,0.055448098,0.6852589640000001,1.508282857,0.052974879,0.7188995220000001,1.639050457,,,
212,"N1, A1, S1, P1, Ag5->I4","numfatal=1, atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, age=45+->injury=Fatal Injury (K)",0.05986677,0.567678425,1.278354747,0.072974782,0.518636003,1.14794168,0.076236821,0.516889238,1.131727807,0.077213885,0.513719512,1.136693947,0.07339351,0.525789069,1.15728313,0.071220802,0.515634971,1.17561872,0.062455540999999996,0.545341615,1.243538106
213,"N1, A1, Alc0->S1, I4","numfatal=1, atmcond=Clear, alcres=No->sex=Male, injury=Fatal Injury (K)",0.06730686,0.50128866,1.559729642,,,,,,,0.096918318,0.511487304,1.612995908,,,,,,,,,
218,"A1, Alc0->N1, I4","atmcond=Clear, alcres=No->numfatal=1, injury=Fatal Injury (K)",0.094990916,0.603628367,1.631744691,0.143271591,0.633761106,1.604000855,0.132545476,0.6040126720000001,1.5265690680000001,0.133921411,0.619501855,1.583493906,0.13056092800000002,0.618635438,1.576402351,0.11873071800000001,0.613667426,1.634669394,0.09496372199999999,0.5868131870000001,1.60058591
222,"A1, S1, P1, Alc1->I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, alcres=Yes->injury=Fatal Injury (K)",0.076563717,0.755764304,1.701905239,,,,,,,,,,,,,0.056765095,0.7576470590000001,1.7273926609999999,0.077109119,0.768794326,1.753075529
228,"N1, A1, P1, Ag5, Alc0->I4","numfatal=1, atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->injury=Fatal Injury (K)",,,,0.054340549,0.698708752,1.546512184,0.052021782,0.6602941179999999,1.4457124630000002,0.05109405400000001,0.670676692,1.48398906,,,,,,,,,
229,"A1, S1, Ag5, Alc0->N1, I4","atmcond=Clear, sex=Male, age=45+, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.050212006,0.6797583079999999,1.720416255,,,,0.051895979,0.6527377520000001,1.668447391,,,,,,,,,
232,"N1, A1, D-1, Alc1->I4","numfatal=1, atmcond=Clear, druginv=Blank, alcres=Yes->injury=Fatal Injury (K)",0.062981227,0.831050228,1.871441572,,,,,,,,,,,,,,,,0.066154503,0.8340807170000001,1.9019475630000002
233,"A1, P1, F12, Alc0->N1, I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, fhevent=Motor Vehicle In-Transport, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.053001562,0.539160045,1.3645728119999998,0.056076932,0.512711864,1.295817306,0.051781417999999996,0.5101580139999999,1.304002723,0.051579625999999996,0.5399325079999999,1.375852115,0.051564566,0.5303717139999999,1.412788704,,,
234,"A1, P1, Ag5, Alc0->N1, I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, age=45+, alcres=No->numfatal=1, injury=Fatal Injury (K)",,,,0.054340549,0.64332893,1.6282162869999999,0.052021782,0.598666667,1.5130576869999999,0.05109405400000001,0.600269179,1.534333723,,,,,,,,,
237,"A1, S1, P1, D-1->N1, I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, druginv=Blank->numfatal=1, injury=Fatal Injury (K)",,,,,,,,,,,,,0.088222652,0.5027556639999999,1.28111835,,,,,,
238,"A1, P5->N1, I4","atmcond=Clear, ptype=Pedestrian->numfatal=1, injury=Fatal Injury (K)",,,,0.050100424000000005,0.920081967,2.328657043,,,,,,,0.051579625999999996,0.8872458409999999,2.260873438,,,,,,
241,"A1, S1, P1, Alc0->N1, I4","atmcond=Clear, sex=Male, ptype=Driver of a Motor Vehicle In-Transport, alcres=No->numfatal=1, injury=Fatal Injury (K)",0.052945757,0.576271186,1.557792012,0.076880161,0.584393554,1.47905536,0.075309929,0.569675723,1.439786579,0.07274601900000001,0.567470956,1.4504989680000002,0.069202665,0.581227437,1.481079553,0.062406345999999994,0.558800316,1.488515985,0.052852468,0.5637329289999999,1.537632424
248,"A1, P1, Ag5->I4","atmcond=Clear, ptype=Driver of a Motor Vehicle In-Transport, age=45+->injury=Fatal Injury (K)",0.08495544599999999,0.552305962,1.243737505,0.10577996,0.5177498629999999,1.14598031,0.109257328,0.5080818970000001,1.1124441520000001,0.108488945,0.500264131,1.106921572,0.107242639,0.5152297370000001,1.134041611,0.105068312,0.522120018,1.19040426,0.08500497900000001,0.52229021,1.190974172
250,"N1, A1, S1, D-1, Alc0->I4","numfatal=1, atmcond=Clear, sex=Male, druginv=Blank, alcres=No->injury=Fatal Injury (K)",,,,0.056349029,0.765151515,1.693575668,0.053759703,0.7447833070000001,1.630701349,0.057165769000000005,0.7933227340000001,1.7553648030000002,0.053406404000000005,0.791401274,1.741906399,,,,,,
251,"A1, D-1, P1, Ag5->I4","atmcond=Clear, druginv=Blank, ptype=Driver of a Motor Vehicle In-Transport, age=45+->injury=Fatal Injury (K)",,,,0.057353269000000005,0.555675676,1.229924773,,,,,,,,,,0.057117673,0.568421053,1.295968015,,,
252,"A1, D-1, Alc0->P1, I4","atmcond=Clear, druginv=Blank, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.060477572,0.512287335,1.7509988909999998,0.059321052,0.519269777,1.731099824,0.058196815,0.517311609,1.768055221,0.058027079,0.529931305,1.7906829069999999,0.054208902999999996,0.515507125,1.8129040090000001,,,
253,"N1, A1, S1, Alc1->P1, I4","numfatal=1, atmcond=Clear, sex=Male, alcres=Yes->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",0.069988753,0.61802903,2.2008002330000003,,,,,,,,,,,,,0.051035699000000004,0.610759494,2.147881728,0.07028026700000001,0.627700127,2.308189481
254,"A1, Ag5, Alc0->P1, I4","atmcond=Clear, age=45+, alcres=No->ptype=Driver of a Motor Vehicle In-Transport, injury=Fatal Injury (K)",,,,0.058803838,0.549530761,1.87829698,0.057698992000000004,0.539544962,1.798691606,0.057394890999999996,0.527368421,1.802427152,0.055448098,0.523857868,1.770160247,0.052974879,0.5712927760000001,2.009087582,,,
